001	91.23459371071164	151.75342668551	212.76846257372108
001	113.50051263503086	191.80017939814815	246.3979012345679
001	148.71606140640475	198.1010729613734	243.79963794431606
001	66.30675066106704	125.4513439849624	211.01251879699248
001	124.43183063587057	171.17228348475967	229.09406872801875
001	135.7673968258423	182.87845193508116	226.41370786516853
001	117.88843180052532	181.76870673147738	220.4261268228016
001	191.02104303470918	210.37773159005627	232.5819306988743
001	126.97398821597605	179.14774944460544	240.66339708297113
001	83.37750892808525	148.45826629924954	204.72169734990618
001	76.88101502227032	140.33995	209.87396875
001	90.99980565200617	177.34390528549383	244.2320095486111
001	163.8377722741626	217.81469421101775	248.06503267973855
001	94.06767301587301	186.47294365079364	234.87375555555556
001	117.01038927196922	155.05417568687193	204.85932544455136
001	155.59732545045046	200.59150478603604	248.2193482545045
001	119.81636751562718	184.38855976331362	193.7751899575692
001	92.22887728956616	135.1202896581429	206.3286921183268
001	52.90504593475428	127.67449537913005	207.91696151097617
001	45.30735807882897	131.0590748393021	213.99540002295683
001	137.1011201572973	185.699775390625	205.19771982393826
001	197.37465854698505	241.1406531965229	252.93641580930898
001	94.7419190858148	147.8345742225647	194.8965082168579
001	86.54850419264245	140.78654584001725	216.42237261707393
001	135.2217485703801	186.9036160515651	222.34687516100777
001	56.88741791032467	104.85648763330862	161.49176025390625
001	99.99587275378774	161.40390947467168	214.2410107879925
001	53.04162740197484	103.7383298387224	181.730918376998
001	157.388985005767	201.42557093425606	232.2857843137255
001	32.111865659748474	119.59968725203332	205.29974263125703
001	168.2216384123224	208.08859593837536	246.49163632119513
001	142.01956740035524	173.67487031444307	207.49951501154735
001	77.06421250166872	121.75363052179785	191.92084900655865
001	61.600992510482165	119.4848991403472	158.80388833712195
001	93.68136533262332	173.50710828402367	171.76241579083802
001	65.87218427494047	150.1940076039727	250.1932518621974
001	53.2933058368657	131.50667331144464	199.09864798311446
001	139.94115585384043	151.79457867263235	198.26005219985086
001	90.42858155893636	130.88506327758154	190.14638422944094
001	123.85088300220751	204.39347487339307	252.8208674198156
001	99.2697229831475	145.58012643374343	200.63851142989876
001	92.57918218608698	143.98237652733323	229.5823898637149
001	83.88086767169034	148.0123793402778	204.98545477272864
001	169.1127111111111	205.58886814814815	253.5010577777778
001	108.51619117647058	141.97166176470589	195.55534926470588
001	46.778202450946395	99.1431147257487	182.839963277181
001	132.57203749272122	178.90665965400004	219.05042695869415
001	147.45628296618057	191.84839435308717	227.40137294446168
001	74.89900970458984	144.9138069152832	222.87127812703451
001	87.34200489033415	133.50653	193.75442708333333
001	89.53413113805529	157.48961086976615	202.71570385433034
001	134.72839166666665	193.983025	252.70920833333332
001	124.23496947760165	158.93182221801047	202.4978825842099
001	80.85676640227568	123.02951465749976	178.8967044055795
001	61.459226495845	172.52640262501154	234.7021905906276
001	106.80174	187.23322444444443	230.01138444444445
001	126.25304419950966	167.52907552083335	210.10688368055557
001	106.10029606361081	130.41157669740304	185.23977441614778
001	128.44400244644007	151.6492794076192	207.67539490375322
001	134.05559915212194	185.78579641733236	248.44130355846042
001	136.98018950700842	204.1300792878008	252.43788844067325
001	95.39104	122.28379911111111	161.34780266666667
001	92.73783580537288	144.12095466666668	190.58176533333332
001	109.24821028006248	154.04720541256165	213.43689418426155
001	90.94416166402621	146.1747677428395	227.4149805443244
001	94.21359260023382	138.67575573007403	188.53736117160278
001	68.33185593148072	124.01185316139767	204.83942803660565
001	44.996633026222206	163.39440370196814	205.06140206275074
001	103.54835859600004	139.27517950119162	172.5760958200113
001	78.96540365250043	117.3905359276327	173.55448882061785
001	106.02270864388169	168.37174829931973	151.51373344438687
001	77.5933272025328	145.929392890766	203.5481255640011
001	156.9264833489681	187.88416979362103	218.88848674953095
001	107.77008471168753	137.6431383269546	174.66451156544412
001	109.63515237223747	146.02202144375636	188.54979203253535
001	83.50465528552883	124.30872649613542	181.11121882745158
001	152.14181392170264	210.71667057169634	237.01028975320213
001	128.80911111962104	164.8000896296899	186.32624613639916
001	112.94785973084886	148.51201086956522	201.435349378882
001	148.98027711717106	192.3602849206349	239.77387301587302
001	108.64627911960082	189.24095468277946	238.99428776741834
001	179.68316666666666	224.801825	244.64443333333332
001	159.9462426035503	182.2965483234714	207.16888067061143
001	79.98776155181588	113.52391422015931	144.49060025910464
001	49.912318919507676	91.80994212962963	173.67263888888888
001	88.92628703618993	130.762332326284	187.32934743202418
001	97.67307002436812	150.15917826318835	172.04553408601325
